device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price
15,0,12.7,1,0,5.0,2.0,16.0,4.0,2300.0,157.0,2015,904,378.0,423.0
15,0,12.7,1,0,8.0,2.0,16.0,4.0,2300.0,128.0,2015,641,388.0,470.0
15,0,10.16,0,0,2.0,5.0,16.0,4.0,1500.0,117.0,2015,634,346.0,415.0
15,0,12.83,1,0,8.0,5.0,32.0,4.0,2900.0,140.0,2015,562,417.0,501.0
15,0,17.78,0,0,2.0,0.3,16.0,4.0,3450.0,269.0,2015,1024,413.0,469.0
15,0,17.78,0,0,2.0,0.3,32.0,4.0,3450.0,269.0,2015,585,397.0,459.0
15,0,12.7,1,0,8.0,2.0,32.0,4.0,2300.0,128.0,2015,592,414.0,459.0
15,0,12.7,1,0,8.0,2.0,16.0,4.0,2300.0,128.0,2014,929,367.0,437.0
15,0,10.16,0,0,5.0,2.0,16.0,4.0,1500.0,130.0,2014,977,352.0,423.0
15,0,12.7,0,0,8.0,2.0,32.0,4.0,2150.0,129.0,2014,1050,418.0,513.0
15,0,12.7,1,0,8.0,2.0,32.0,4.0,2000.0,170.0,2014,876,412.0,480.0
15,0,12.83,0,0,5.0,0.3,16.0,4.0,2500.0,161.0,2014,1081,413.0,508.0
15,0,12.78,0,0,13.0,5.0,32.0,4.0,2000.0,146.0,2014,610,412.0,500.0
15,0,15.24,0,0,8.0,1.6,32.0,4.0,3000.0,171.5,2014,859,395.0,520.0
15,0,12.7,0,0,5.0,0.3,16.0,4.0,2000.0,165.0,2014,999,390.0,472.0
15,0,10.16,0,0,2.0,1.8,16.0,4.0,1300.0,121.0,2014,884,326.0,392.0
15,0,10.29,0,0,5.0,0.3,16.0,4.0,2000.0,145.0,2014,958,340.0,425.0
15,0,17.78,0,0,2.0,0.3,32.0,4.0,3500.0,327.0,2014,543,413.0,441.0
15,0,12.78,0,0,8.0,1.6,16.0,4.0,4000.0,190.0,2014,946,421.0,553.0
15,0,12.7,0,0,13.0,5.0,16.0,4.0,2000.0,140.0,2014,721,404.0,530.0
15,0,10.34,0,0,8.0,0.3,32.0,4.0,3000.0,151.0,2014,898,409.0,513.0
15,0,15.24,0,0,5.0,0.3,32.0,4.0,2500.0,196.0,2014,904,380.0,488.0
15,0,15.24,0,0,8.0,1.6,32.0,4.0,3000.0,170.0,2013,655,410.0,539.0
15,0,10.29,0,0,3.15,1.0,16.0,4.0,2500.0,159.0,2013,917,355.0,437.0
15,0,10.29,0,0,5.0,0.3,16.0,4.0,2000.0,130.0,2013,944,395.0,502.0
15,0,12.7,0,0,8.0,0.3,16.0,4.0,4000.0,176.0,2013,630,420.0,524.0
15,0,10.16,0,0,5.0,1.0,16.0,4.0,1500.0,131.0,2013,542,358.0,424.0
15,0,7.75,0,0,2.0,1.0,512.0,0.25,1300.0,112.0,2013,987,318.0,424.0
15,0,12.7,0,0,8.0,0.3,16.0,4.0,2250.0,176.0,2013,549,395.0,544.0
15,0,12.7,0,0,8.0,0.3,16.0,4.0,2250.0,165.4,2013,893,375.0,494.0
15,0,10.29,0,0,8.0,1.0,16.0,4.0,2000.0,151.0,2013,551,388.0,470.0
15,0,10.29,0,0,5.0,1.0,16.0,4.0,2000.0,155.0,2013,638,398.0,478.0
15,0,10.16,0,0,3.15,1.0,512.0,0.25,1500.0,134.0,2013,836,356.0,451.0
13,0,12.83,1,0,13.0,5.0,64.0,4.0,3000.0,149.0,2017,746,418.0,502.0
13,0,12.83,1,0,13.0,5.0,16.0,4.0,4500.0,164.0,2017,576,413.0,519.0
13,0,12.78,1,0,8.0,5.0,16.0,4.0,2800.0,141.8,2017,611,397.0,450.0
13,0,12.7,1,0,8.0,5.0,16.0,4.0,2500.0,143.0,2017,642,408.0,460.0
13,0,10.29,1,0,5.0,2.0,32.0,4.0,2100.0,132.0,2016,549,384.0,461.0
13,0,12.7,1,0,8.0,5.0,16.0,4.0,2100.0,122.0,2016,862,397.0,519.0
13,0,12.83,1,0,13.0,5.0,16.0,4.0,2800.0,133.0,2016,681,410.0,529.0
13,0,12.7,1,0,8.0,5.0,16.0,4.0,2100.0,121.0,2016,813,405.0,423.0
13,0,12.88,1,0,13.0,5.0,16.0,4.0,3000.0,144.6,2016,554,421.0,502.0
13,0,12.7,1,0,5.0,2.0,32.0,4.0,1900.0,128.0,2016,986,365.0,479.0
13,0,10.29,1,0,5.0,0.3,32.0,4.0,1940.0,127.0,2016,924,370.0,460.0
13,0,12.78,1,0,13.0,5.0,16.0,4.0,2300.0,142.0,2016,809,411.0,514.0
13,0,10.29,1,0,5.0,2.0,32.0,4.0,1940.0,120.0,2016,1033,402.0,461.0
13,0,12.75,1,0,12.3,5.0,16.0,4.0,2700.0,136.0,2015,983,417.0,560.0
13,0,7.67,1,0,3.15,0.3,16.0,4.0,1700.0,143.0,2015,1002,362.0,501.0
13,0,10.29,1,0,5.0,0.3,32.0,4.0,1900.0,138.9,2015,713,350.0,450.0
13,0,12.7,0,0,8.0,5.0,32.0,4.0,2540.0,155.0,2015,881,391.0,488.0
13,0,12.75,1,0,8.0,5.0,32.0,4.0,2300.0,139.0,2015,821,398.0,507.0
13,1,7.62,0,0,1.3,5.0,32.0,0.25,950.0,125.0,2015,674,384.0,461.0
13,0,12.7,1,0,8.0,5.0,32.0,4.0,2540.0,136.0,2015,798,423.0,502.0
13,0,12.88,1,0,8.0,5.0,32.0,4.0,3000.0,165.9,2015,746,419.0,519.0
13,0,12.7,1,0,8.0,2.1,16.0,4.0,2610.0,135.0,2015,980,416.0,540.0
13,0,12.7,1,0,8.0,5.0,32.0,4.0,2540.0,137.0,2015,930,395.0,494.0
13,0,10.34,1,0,8.0,1.0,32.0,4.0,2100.0,124.4,2015,1003,403.0,480.0
13,0,10.29,1,0,5.0,0.3,32.0,4.0,1900.0,140.0,2015,696,365.0,479.0
13,0,10.16,1,0,5.0,0.3,16.0,4.0,1900.0,128.0,2015,652,373.0,451.0
13,0,10.29,1,0,5.0,0.3,16.0,4.0,2100.0,138.9,2014,695,344.0,393.0
13,0,12.7,0,0,8.0,1.3,32.0,4.0,2460.0,140.45,2014,959,375.0,487.0
13,0,10.29,0,0,8.0,0.3,16.0,4.0,1820.0,153.7,2014,778,400.0,460.0
13,0,12.93,1,0,13.0,2.1,32.0,4.0,3000.0,182.0,2014,776,412.0,553.0
13,0,10.29,1,0,5.0,0.3,16.0,4.0,2100.0,129.6,2014,1025,398.0,462.0
13,0,10.24,0,0,5.0,0.3,16.0,4.0,1540.0,119.0,2014,890,328.0,451.0
13,0,10.24,0,0,5.0,0.3,16.0,4.0,1700.0,140.45,2014,564,378.0,452.0
13,0,12.7,0,0,8.0,1.0,32.0,4.0,2540.0,137.0,2014,646,382.0,462.0
13,0,10.29,0,0,8.0,0.3,16.0,4.0,1900.0,145.0,2014,708,364.0,470.0
13,0,12.88,1,0,8.0,1.3,32.0,4.0,3200.0,167.0,2014,1009,419.0,560.0
13,0,12.75,1,0,13.0,2.1,32.0,4.0,2610.0,146.8,2014,952,413.0,589.0
13,0,10.16,0,0,3.15,0.3,16.0,4.0,1900.0,142.0,2014,715,327.0,462.0
13,0,7.67,0,0,2.0,1.3,16.0,4.0,1540.0,140.45,2014,952,338.0,412.0
13,0,12.7,1,0,8.0,1.3,32.0,4.0,2540.0,134.0,2014,780,402.0,524.0
13,0,10.24,0,0,5.0,0.3,16.0,4.0,2100.0,127.0,2014,563,403.0,525.0
13,0,10.34,1,0,8.0,1.3,32.0,4.0,3000.0,136.1,2014,980,376.0,486.0
13,0,12.7,0,0,5.0,0.3,16.0,4.0,2540.0,140.45,2014,722,376.0,479.0
13,0,10.24,0,0,5.0,0.3,16.0,4.0,2100.0,126.0,2014,751,399.0,502.0
13,0,10.29,1,0,5.0,0.3,16.0,4.0,2440.0,129.6,2014,592,335.0,529.0
13,0,10.34,1,0,8.0,1.3,32.0,4.0,2440.0,121.0,2014,888,407.0,519.0
13,0,10.34,0,0,8.0,1.3,32.0,4.0,2440.0,121.0,2014,646,360.0,507.0
13,0,10.34,0,0,5.0,0.3,32.0,4.0,2540.0,125.0,2014,597,387.0,567.0
13,0,10.34,0,0,5.0,1.3,32.0,4.0,2540.0,126.0,2014,1018,415.0,514.0
13,0,10.29,0,0,5.0,0.3,16.0,4.0,2100.0,124.0,2014,1091,344.0,501.0
13,0,10.29,0,0,5.0,0.3,16.0,4.0,2100.0,126.6,2014,601,378.0,486.0
13,0,7.75,0,0,3.15,1.3,16.0,4.0,2540.0,114.0,2014,646,323.0,438.0
13,0,7.75,0,0,3.15,1.3,16.0,4.0,2540.0,113.4,2014,778,305.0,451.0
13,0,7.62,0,0,2.0,1.3,16.0,4.0,1540.0,104.6,2014,673,368.0,451.0
13,1,10.16,0,0,5.0,1.3,16.0,4.0,1540.0,122.5,2013,1093,388.0,501.0
13,0,7.67,0,0,3.15,1.3,16.0,4.0,1540.0,110.0,2013,949,308.0,425.0
13,0,12.75,1,0,13.0,2.1,16.0,4.0,3000.0,143.0,2013,1077,410.0,560.0
13,0,10.34,0,0,8.0,1.3,32.0,4.0,2150.0,120.0,2013,880,402.0,552.0
13,0,7.82,0,0,3.15,1.3,16.0,4.0,1700.0,125.0,2013,592,348.0,470.0
13,0,7.82,0,0,3.15,1.3,16.0,4.0,1700.0,125.0,2013,1008,349.0,470.0
13,0,7.67,0,0,3.15,1.3,16.0,4.0,1540.0,110.0,2013,941,329.0,408.0
13,0,10.16,1,0,5.0,0.3,16.0,4.0,2460.0,113.4,2013,703,382.0,460.0
13,0,10.24,1,0,5.0,1.3,32.0,4.0,2150.0,131.0,2013,646,391.0,540.0
13,0,10.24,0,0,8.0,0.3,16.0,4.0,2460.0,115.5,2013,644,385.0,502.0
13,0,10.24,0,0,8.0,0.3,16.0,4.0,2460.0,118.0,2013,565,375.0,520.0
13,0,10.16,0,0,5.0,1.3,16.0,4.0,1700.0,100.0,2013,723,391.0,479.0
13,0,10.16,0,0,5.0,1.3,16.0,4.0,1700.0,103.3,2013,1057,328.0,495.0
13,0,7.67,0,0,3.15,1.3,16.0,4.0,1540.0,110.0,2013,810,370.0,451.0
13,0,7.67,0,0,3.15,1.3,16.0,4.0,1540.0,107.0,2013,1054,340.0,450.0
13,0,7.62,0,0,2.0,1.3,16.0,4.0,1540.0,105.0,2013,631,328.0,406.0
13,1,5.13,0,0,1.3,1.3,16.0,4.0,1700.0,92.0,2013,766,295.0,366.0
13,1,5.13,0,0,1.3,1.3,128.0,4.0,1500.0,97.0,2013,564,394.0,450.0
16,0,13.84,1,0,13.0,8.0,16.0,4.0,3000.0,150.0,2018,698,416.0,449.0
16,0,12.88,1,0,13.0,8.0,32.0,4.0,3300.0,145.0,2018,520,419.0,486.0
16,0,12.7,1,0,8.0,5.0,16.0,4.0,3235.0,135.0,2017,801,395.0,494.0
16,0,12.75,1,0,13.0,5.0,16.0,4.0,3000.0,143.0,2017,606,407.0,486.0
16,0,12.7,1,0,13.0,5.0,32.0,4.0,2760.0,139.0,2016,908,407.0,508.0
16,0,12.83,1,0,13.0,5.0,32.0,4.0,3260.0,158.0,2016,1054,416.0,524.0
16,0,12.75,1,0,13.0,5.0,32.0,4.0,3060.0,138.0,2016,931,420.0,480.0
16,0,12.7,1,0,13.0,5.0,32.0,4.0,3060.0,138.0,2016,789,415.0,478.0
16,0,12.7,1,0,13.0,5.0,32.0,4.0,3060.0,132.0,2016,869,410.0,486.0
16,0,12.7,1,0,13.0,5.0,16.0,4.0,3095.0,131.0,2015,791,401.0,486.0
17,0,12.7,1,0,8.0,5.0,16.0,4.0,4000.0,151.0,2017,664,422.0,461.0
17,0,10.16,1,0,2.0,0.3,16.0,4.0,1300.0,120.0,2017,645,312.0,391.0
17,0,10.29,1,0,5.0,2.0,32.0,4.0,1800.0,140.0,2017,742,389.0,408.0
17,0,12.83,1,0,8.0,5.0,32.0,4.0,3000.0,151.0,2017,859,402.0,462.0
17,0,12.7,1,0,8.0,2.0,32.0,4.0,4000.0,151.0,2017,868,397.0,451.0
17,0,10.29,1,0,5.0,2.0,32.0,4.0,1800.0,151.0,2017,808,380.0,438.0
17,0,10.29,1,0,5.0,2.0,32.0,4.0,1800.0,156.0,2016,901,380.0,426.0
17,0,10.16,1,0,5.0,2.0,32.0,4.0,1600.0,159.0,2016,564,383.0,408.0
17,0,12.7,1,0,5.0,2.0,32.0,4.0,2000.0,165.0,2016,958,405.0,428.0
17,0,12.7,1,0,8.0,5.0,16.0,4.0,2000.0,151.0,2016,562,395.0,437.0
17,0,15.24,1,0,8.0,5.0,32.0,4.0,3000.0,159.0,2016,883,403.0,460.0
17,0,12.7,0,0,5.0,2.0,32.0,4.0,2000.0,159.0,2016,1026,371.0,390.0
17,0,12.83,0,0,8.0,5.0,32.0,4.0,2500.0,159.0,2016,999,418.0,427.0
17,0,10.29,1,0,5.0,5.0,32.0,4.0,1750.0,159.0,2016,962,391.0,462.0
17,0,12.83,0,0,8.0,5.0,16.0,4.0,2500.0,159.0,2016,1073,415.0,438.0
17,0,12.7,1,0,13.0,5.0,16.0,4.0,2100.0,128.0,2015,992,412.0,486.0
17,0,10.34,1,0,8.0,5.0,32.0,4.0,2000.0,143.0,2015,704,404.0,451.0
17,0,12.7,1,0,8.0,2.0,16.0,4.0,2000.0,155.0,2015,567,397.0,407.0
17,0,12.7,0,0,13.0,2.0,32.0,4.0,2500.0,135.0,2015,669,399.0,450.0
17,0,7.75,0,0,1.3,0.3,16.0,4.0,1200.0,143.0,2015,731,319.0,367.0
17,0,20.32,0,0,5.0,2.0,32.0,4.0,4000.0,143.0,2015,625,383.0,488.0
17,0,12.7,1,0,13.0,5.0,16.0,4.0,2260.0,143.0,2015,794,417.0,544.0
17,0,10.29,0,0,5.0,2.0,32.0,4.0,1700.0,136.0,2015,624,359.0,451.0
17,0,10.34,0,0,8.0,2.0,32.0,4.0,2000.0,143.0,2015,1064,382.0,470.0
17,0,12.83,0,0,5.0,0.3,32.0,4.0,2820.0,143.0,2015,601,386.0,469.0
17,0,10.34,0,0,8.0,2.0,32.0,4.0,2000.0,134.0,2015,901,397.0,423.0
17,0,10.16,0,0,0.3,0.3,16.0,4.0,1200.0,123.0,2015,734,334.0,411.0
17,0,12.7,0,0,8.0,2.0,32.0,4.0,3000.0,170.0,2015,957,414.0,485.0
17,0,10.16,0,0,2.0,0.3,16.0,4.0,1450.0,143.0,2015,740,345.0,410.0
17,0,12.7,0,0,5.0,0.3,16.0,4.0,1800.0,143.0,2015,801,371.0,438.0
17,0,10.29,0,0,5.0,0.3,32.0,4.0,1700.0,143.0,2015,667,363.0,450.0
17,0,10.16,0,0,2.0,0.3,16.0,4.0,1300.0,146.5,2014,1052,344.0,407.0
17,0,10.29,0,0,8.0,2.0,32.0,4.0,2000.0,138.0,2015,798,402.0,458.0
17,0,12.7,0,0,8.0,2.0,32.0,4.0,3000.0,143.0,2015,954,388.0,501.0
17,0,10.34,0,0,8.0,5.0,32.0,4.0,2000.0,123.0,2014,672,409.0,501.0
17,0,10.29,0,0,5.0,2.0,16.0,4.0,1700.0,136.0,2014,920,343.0,437.0
17,0,12.7,0,0,13.0,5.0,32.0,4.0,2500.0,146.5,2014,871,421.0,514.0
17,0,10.16,0,0,2.0,0.3,16.0,4.0,2000.0,146.5,2014,1032,358.0,424.0
17,0,12.7,0,0,8.0,2.0,32.0,4.0,2000.0,138.0,2014,1054,382.0,513.0
17,0,10.16,0,0,5.0,0.3,16.0,4.0,1750.0,146.5,2014,1050,363.0,450.0
17,2,12.7,0,0,8.0,2.0,32.0,4.0,2000.0,146.5,2014,668,389.0,480.0
17,2,10.16,0,0,5.0,0.3,32.0,4.0,1500.0,146.5,2014,855,375.0,437.0
17,0,10.16,0,0,2.0,0.3,16.0,4.0,2100.0,146.5,2014,730,353.0,407.0
17,0,10.34,0,0,5.0,2.0,16.0,4.0,2000.0,158.0,2014,797,385.0,450.0
17,0,12.7,0,0,5.0,0.3,16.0,4.0,1900.0,180.0,2014,759,368.0,451.0
17,1,5.28,0,0,0.3,2.0,16.0,4.0,3000.0,146.5,2014,664,235.0,299.0
17,0,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,159.0,2014,791,418.0,481.0
17,0,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,168.0,2014,584,406.0,471.0
17,0,15.24,0,0,5.0,0.3,32.0,4.0,2500.0,202.0,2014,653,377.0,462.0
17,0,10.16,0,0,2.0,0.3,512.0,0.25,1600.0,146.5,2014,930,305.0,390.0
17,1,5.18,0,0,0.3,0.3,16.0,4.0,2800.0,260.0,2013,1037,238.0,295.0
17,1,5.16,0,0,0.3,0.3,16.0,4.0,1800.0,118.0,2013,868,275.0,294.0
17,0,12.7,0,0,8.0,2.0,16.0,4.0,1900.0,146.5,2014,633,390.0,524.0
17,0,7.75,0,0,1.3,2.0,512.0,0.25,1500.0,146.5,2014,876,297.0,390.0
17,0,10.34,0,0,8.0,5.0,16.0,4.0,1800.0,110.0,2014,883,396.0,514.0
17,0,10.29,0,0,5.0,5.0,16.0,4.0,1800.0,147.0,2014,635,372.0,460.0
17,0,15.24,0,0,8.0,5.0,16.0,4.0,2450.0,180.0,2014,983,417.0,513.0
17,0,10.16,0,0,2.0,0.3,512.0,0.25,1500.0,118.0,2013,1015,321.0,410.0
17,0,12.7,0,0,5.0,0.3,16.0,4.0,3000.0,118.0,2013,769,359.0,451.0
17,0,12.7,0,0,12.0,2.0,16.0,4.0,2000.0,118.0,2013,692,415.0,519.0
17,0,10.29,0,0,5.0,0.3,16.0,4.0,1500.0,118.0,2013,793,365.0,451.0
17,0,10.29,0,0,2.0,0.3,16.0,4.0,1850.0,118.0,2013,577,325.0,410.0
17,0,12.7,0,0,5.0,0.3,16.0,4.0,2000.0,118.0,2013,781,385.0,469.0
17,0,12.7,0,0,13.0,5.0,16.0,4.0,2000.0,158.0,2013,965,402.0,543.0
17,0,10.29,0,0,5.0,0.3,16.0,4.0,1800.0,118.0,2013,956,375.0,471.0
17,0,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,164.0,2013,823,406.0,519.0
17,1,5.28,0,0,0.3,0.3,16.0,4.0,2000.0,108.0,2013,603,272.0,300.0
17,1,5.28,0,0,0.3,0.3,16.0,4.0,2000.0,98.6,2013,748,235.0,302.0
17,1,5.23,0,0,0.3,0.3,16.0,4.0,2000.0,118.0,2013,596,271.0,296.0
17,1,5.18,0,0,0.3,0.3,16.0,4.0,2000.0,118.0,2013,694,269.0,305.0
17,1,5.13,0,0,0.3,0.3,16.0,4.0,2000.0,118.0,2013,1016,294.0,373.0
17,1,5.28,0,0,0.3,0.3,16.0,4.0,2000.0,92.0,2013,946,227.0,341.0
17,0,17.78,0,0,2.0,0.3,16.0,4.0,2000.0,118.0,2013,645,374.0,458.0
17,0,12.7,0,0,3.15,0.3,16.0,4.0,2000.0,186.0,2013,1025,387.0,450.0
17,0,10.29,0,0,5.0,0.3,16.0,4.0,2000.0,149.1,2013,969,397.0,477.0
17,0,7.75,0,0,3.15,0.3,16.0,4.0,2000.0,109.0,2013,833,313.0,424.0
17,0,7.75,0,0,2.0,0.3,512.0,0.25,1500.0,118.0,2013,1008,314.0,422.0
17,0,12.7,0,0,5.0,0.3,16.0,4.0,2000.0,118.0,2013,667,384.0,501.0
17,0,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,156.0,2013,669,381.0,543.0
17,0,10.08,0,0,3.15,0.3,1024.0,4.0,1450.0,118.0,2013,836,344.0,450.0
18,2,12.7,1,0,8.0,5.0,16.0,4.0,2000.0,122.0,2016,961,403.0,501.0
18,2,10.34,1,0,5.0,2.0,32.0,4.0,2100.0,141.9,2015,790,382.0,450.0
18,2,12.7,0,0,8.0,5.0,32.0,4.0,2200.0,152.0,2015,965,396.0,461.0
18,2,10.16,0,0,2.0,0.3,32.0,4.0,1500.0,127.9,2015,890,339.0,424.0
18,2,12.88,1,0,13.0,5.0,32.0,4.0,3000.0,171.0,2015,956,420.0,530.0
18,2,10.16,0,0,5.0,0.3,32.0,4.0,1560.0,136.3,2015,1083,381.0,451.0
18,2,10.16,0,0,5.0,0.3,32.0,4.0,1560.0,136.3,2015,696,368.0,449.0
18,2,10.16,0,0,2.0,0.3,32.0,4.0,1560.0,134.1,2015,670,358.0,426.0
18,2,10.16,0,0,2.0,0.3,32.0,4.0,1560.0,134.1,2015,708,364.0,423.0
18,2,12.7,0,0,5.0,5.0,32.0,4.0,1905.0,146.0,2014,683,381.0,438.0
18,2,12.7,0,0,5.0,5.0,32.0,4.0,1905.0,146.0,2014,1089,393.0,438.0
19,0,14.83,1,0,8.0,5.0,16.0,4.0,3100.0,168.5,2018,660,396.0,470.0
19,0,12.75,1,0,8.0,5.0,16.0,4.0,2800.0,150.0,2018,598,416.0,440.0
19,0,12.7,1,0,8.0,5.0,16.0,4.0,2800.0,151.0,2017,666,418.0,501.0
19,0,12.7,1,0,8.0,2.0,16.0,4.0,4000.0,162.0,2017,746,382.0,480.0
19,0,12.7,1,0,5.0,2.0,32.0,4.0,2350.0,154.0,2017,803,405.0,461.0
19,0,12.7,1,0,8.0,5.0,32.0,4.0,2800.0,140.6,2016,659,416.0,461.0
19,0,12.7,1,0,8.0,5.0,32.0,4.0,2800.0,137.0,2016,563,392.0,488.0
19,0,12.7,1,0,13.0,5.0,16.0,4.0,2470.0,155.0,2015,833,411.0,563.0
19,0,10.29,1,0,5.0,0.3,32.0,4.0,2390.0,145.0,2015,579,395.0,460.0
19,0,10.29,1,0,5.0,0.3,32.0,4.0,2390.0,145.0,2015,842,355.0,488.0
19,0,12.7,1,0,8.0,2.0,32.0,4.0,2390.0,155.0,2015,613,384.0,548.0
19,0,12.7,0,0,8.0,2.0,32.0,4.0,2070.0,149.0,2014,808,415.0,529.0
19,0,12.7,0,0,8.0,2.0,32.0,4.0,2070.0,149.0,2014,1072,404.0,508.0
19,0,10.24,1,0,8.0,0.3,32.0,4.0,2000.0,125.9,2014,634,361.0,547.0
19,0,10.24,0,0,5.0,2.0,16.0,4.0,1980.0,142.0,2014,959,387.0,462.0
19,0,10.24,0,0,5.0,2.0,16.0,4.0,1980.0,142.0,2014,979,397.0,449.0
19,0,10.29,0,0,5.0,1.3,32.0,4.0,2070.0,143.0,2014,821,396.0,494.0
19,0,10.29,0,0,5.0,1.3,32.0,4.0,2070.0,143.0,2013,643,415.0,487.0
19,0,10.34,1,0,10.0,2.0,16.0,4.0,2200.0,130.0,2013,757,377.0,552.0
19,0,12.7,1,0,10.0,2.0,16.0,4.0,3500.0,167.0,2013,715,412.0,539.0
19,0,7.75,0,0,5.0,2.0,16.0,4.0,1785.0,110.0,2013,667,354.0,502.0
20,0,13.84,1,0,8.0,5.0,32.0,4.0,2500.0,157.0,2019,226,418.0,449.0
20,0,15.24,1,0,8.0,8.0,32.0,4.0,3500.0,180.0,2018,642,421.0,501.0
20,0,12.83,1,0,8.0,5.0,32.0,4.0,4000.0,174.0,2018,635,402.0,460.0
20,1,5.18,1,0,2.0,0.0,0.1,0.02,1100.0,117.0,2018,417,392.0,451.0
20,0,10.29,1,0,5.0,2.0,32.0,4.0,2150.0,160.0,2018,601,393.0,461.0
20,1,5.18,1,0,2.0,0.0,0.06,0.02,1200.0,88.1,2018,582,356.0,461.0
20,0,12.7,1,0,8.0,5.0,32.0,4.0,4100.0,161.0,2017,564,415.0,469.0
20,1,5.18,0,0,2.0,0.0,0.1,0.02,1200.0,88.2,2017,680,360.0,426.0
20,1,5.18,0,0,2.0,0.0,0.1,0.02,1000.0,160.0,2017,554,377.0,410.0
20,1,5.28,0,0,2.0,0.0,0.06,0.02,1200.0,91.8,2015,867,293.0,422.0
20,1,5.28,0,0,2.0,0.0,0.06,0.03,1200.0,91.8,2015,772,329.0,425.0
20,1,5.18,0,0,2.0,0.0,0.1,0.02,1100.0,79.0,2015,1012,320.0,374.0
20,1,5.18,0,0,2.0,0.0,0.06,0.03,1100.0,79.0,2015,798,303.0,370.0
20,1,5.18,0,0,0.3,0.0,0.06,0.02,1100.0,78.6,2015,682,294.0,340.0
20,2,10.29,1,0,5.0,1.6,32.0,4.0,1830.0,136.0,2014,809,367.0,460.0
20,2,10.34,0,0,6.7,5.0,32.0,4.0,2200.0,130.0,2014,601,388.0,513.0
20,2,10.34,1,0,6.7,5.0,32.0,4.0,2200.0,134.0,2014,1045,412.0,540.0
20,2,10.16,0,0,5.0,1.6,16.0,4.0,1430.0,129.0,2014,1055,374.0,460.0
20,2,10.16,0,0,5.0,1.6,16.0,4.0,1430.0,129.0,2014,1062,354.0,460.0
20,0,10.24,0,0,5.0,0.3,16.0,4.0,1800.0,150.0,2014,571,388.0,449.0
20,1,5.28,0,0,2.0,0.0,0.1,0.02,1200.0,99.8,2014,631,337.0,391.0
20,1,5.28,0,0,2.0,0.0,0.1,0.03,1200.0,100.6,2014,654,337.0,393.0
20,2,10.29,1,0,5.0,1.6,32.0,4.0,1830.0,134.0,2014,851,384.0,471.0
20,2,10.29,0,0,5.0,1.6,32.0,4.0,1830.0,134.0,2014,825,421.0,495.0
20,2,10.29,0,0,5.0,1.6,32.0,4.0,1830.0,134.0,2014,573,399.0,471.0
20,0,12.7,0,0,5.0,2.0,16.0,4.0,2000.0,190.0,2014,1093,370.0,461.0
20,0,10.16,0,0,3.15,1.6,16.0,4.0,1500.0,128.7,2014,903,331.0,479.0
20,0,10.16,0,0,3.15,1.6,16.0,4.0,1500.0,128.7,2014,645,361.0,460.0
20,1,5.28,0,0,1.3,0.0,0.06,0.03,1830.0,89.3,2014,717,354.0,410.0
20,1,5.18,0,0,2.0,0.0,0.1,0.02,1830.0,83.6,2014,565,307.0,371.0
20,2,10.16,0,0,5.0,1.25,32.0,4.0,1430.0,124.0,2013,721,352.0,479.0
20,1,7.62,0,0,5.0,0.0,0.1,0.03,1200.0,110.2,2013,987,388.0,452.0
20,1,5.28,0,0,2.0,0.0,0.06,0.03,1200.0,101.3,2013,893,342.0,409.0
20,1,5.28,0,0,2.0,0.0,0.06,0.03,1200.0,101.0,2013,782,329.0,408.0
20,2,10.34,1,0,5.0,0.3,32.0,4.0,2000.0,159.0,2013,797,405.0,507.0
20,1,5.18,0,0,1.3,0.0,0.06,0.02,1020.0,89.6,2013,955,404.0,408.0
20,1,5.18,0,0,5.0,0.0,0.1,0.03,1020.0,91.3,2013,1070,405.0,407.0
20,1,7.62,0,0,3.15,0.0,0.06,0.02,1200.0,98.2,2013,668,353.0,438.0
20,1,5.18,0,0,2.0,0.0,0.1,0.03,1200.0,97.3,2013,713,322.0,394.0
20,2,10.16,0,0,5.0,1.25,32.0,4.0,1430.0,124.0,2013,1051,358.0,424.0
20,1,5.18,0,0,3.15,0.0,0.1,0.02,1110.0,102.0,2013,1006,417.0,424.0
20,1,7.62,0,0,2.0,0.0,0.1,0.02,1110.0,103.7,2013,660,330.0,438.0
22,0,12.75,1,0,13.0,5.0,16.0,4.0,3000.0,137.0,2018,527,417.0,487.0
22,0,12.75,1,0,13.0,5.0,32.0,4.0,2900.0,147.0,2017,748,413.0,500.0
22,0,12.7,1,0,8.0,5.0,16.0,4.0,2400.0,146.0,2015,669,399.0,547.0
22,0,12.75,1,0,13.0,5.0,32.0,4.0,2000.0,155.0,2015,662,414.0,530.0
22,0,12.7,1,0,8.0,5.0,16.0,4.0,2420.0,160.0,2015,643,406.0,539.0
22,0,10.29,0,0,5.0,2.0,16.0,4.0,2000.0,135.0,2015,593,407.0,487.0
22,0,10.29,0,0,8.0,2.0,32.0,4.0,2000.0,135.0,2015,578,377.0,426.0
22,0,10.29,1,0,8.0,2.0,32.0,4.0,2000.0,135.0,2015,726,418.0,507.0
